SPY.Open,SPY.High,SPY.Low,SPY.Close,SPY.Volume,SPY.Adjusted
124,125.699997,123.959999,125.010002,75008200,96.763588
124.949997,125.059998,124.040001,124.459999,74566100,96.337875
124.330002,125.300003,124.029999,124.440002,54107000,96.32238
124.540001,125.059998,124.25,124.989998,37899600,96.748108
125.010002,125.290001,123.769997,123.910004,69780200,95.91214
124.190002,124.769997,123.650002,124.75,62368100,96.562325
125.199997,127.349998,125.169998,127.269997,110634800,98.512947
127.540001,127.660004,126.959999,127.279999,54227800,98.520653
127.43,128.009995,127.309998,127.800003,23914000,98.923157
127.290001,127.449997,126.519997,127.07,69653400,98.358124
127.199997,127.849998,127.080002,127.440002,50100300,98.644531
127.190002,127.559998,126.290001,126.610001,81626500,98.00206
126.940002,127.43,126.410004,126.849998,60964100,98.18782
126.610001,127.410004,125.940002,127.410004,73640800,98.621307
127.150002,127.400002,125.720001,126.050003,82561300,97.568596
125.449997,125.68,124,124,102405700,95.981766
124.129997,124.260002,122.830002,123.519997,103242500,95.61026
123.519997,124.099998,123.150002,123.339996,81159000,95.470917
123.709999,124.050003,122.389999,123.970001,122771000,95.958588
124.18,126.260002,123.720001,125.690002,133565300,97.289948
126.120003,126.300003,124.660004,124.830002,112259800,96.624245
125.150002,125.190002,123.82,123.949997,101560000,95.9431
124.440002,126.32,124.440002,126.209999,92884000,97.692436
125.980003,127.300003,125.720001,126.660004,95480700,98.040794
126.589996,127.449997,126.18,126.830002,84525800,98.17234
127.379997,127.690002,126.199997,126.709999,87257100,98.079483
127.040001,128.139999,126.860001,127.980003,82137000,99.0625
127.660004,127.959999,127.449997,127.849998,49593100,98.961853
127.339996,127.379997,126.599998,127.220001,65225600,98.474236
127.580002,128.460007,127.550003,128.080002,64770900,99.139923
127.339996,128.550003,127.150002,128.419998,63693800,99.403084
129.080002,129.429993,127.480003,128.199997,96294200,99.232811
127.900002,128.080002,127.400002,127.900002,45377300,99.00058
128.089996,128.460007,126.949997,127.410004,90901300,98.621307
128.179993,128.600006,126.610001,126.980003,78910600,98.288452
126.580002,127.5,126.279999,127.370003,69322300,98.590332
127.169998,127.199997,126.389999,127.010002,47482200,98.311676
127.629997,128.160004,126.919998,127.110001,57839000,98.389076
128.25,128.869995,127.900002,128.630005,68143000,99.56562
129.320007,129.889999,129.039993,129.699997,71737600,100.39386
129.580002,130.369995,129.490005,130.029999,70992800,100.649307
130.190002,130.690002,129.589996,130.690002,58288400,101.160194
130.179993,130.279999,129.800003,130.130005,42133600,100.7267
129.990005,130.520004,129.679993,130.119995,60839900,100.718925
130.179993,130.440002,129.190002,129.759995,66592100,100.440285
129.990005,130.100006,129.399994,129.649994,57983000,100.355148
129.639999,130.25,129.550003,129.809998,41756000,100.479019
129.649994,130.820007,129.639999,130.429993,52681500,100.9589
130.490005,130.830002,129.809998,130.580002,61817800,101.075035
130.869995,131.039993,130.550003,130.660004,50052200,101.136948
130.850006,130.990005,130.580002,130.639999,37510300,101.12146
131.139999,131.580002,130.839996,131.419998,48794500,101.72522
131.509995,131.850006,131.199997,131.669998,52348300,101.918747
131.110001,131.160004,130.330002,130.509995,53795600,101.020805
130.059998,130.570007,129.350006,129.910004,86269400,100.556412
130.080002,130.460007,129.830002,130.279999,45096300,100.842812
129.860001,130.690002,129.479996,130.410004,68496600,100.943413
130.559998,131.839996,130.369995,131.690002,69875600,101.934189
131.639999,132.449997,131.520004,132.220001,62898400,102.344467
131.960007,132.240005,131.75,132.229996,57805400,102.352211
132.309998,132.389999,131.679993,131.960007,76703100,102.592453
131.789993,132.389999,131.649994,132.139999,64154100,102.732414
132.119995,132.130005,131.070007,131.809998,92089100,102.475822
132.25,132.770004,132.059998,132.509995,75204100,103.02005
132.610001,132.75,131.419998,131.869995,88932500,102.522476
131.669998,131.679993,131,131.470001,65966800,102.21151
131.729996,132.850006,131.050003,132.479996,92299100,102.996719
132.5,133.600006,132.399994,133.580002,73962700,103.851891
133.490005,133.970001,133.270004,133.740005,82432200,103.976295
133.740005,133.990005,133.279999,133.690002,58597500,103.937424
133.800003,133.940002,133.479996,133.580002,47966600,103.851891
133.539993,133.830002,132.949997,133.080002,51687400,103.463165
132.889999,133.869995,132.649994,133.360001,73108100,103.680862
133.229996,135,133.080002,134.919998,80890500,104.893692
134.919998,135.410004,134.75,135.179993,60505900,105.095818
134.949997,135.100006,134.399994,135.009995,64983600,104.963661
134.850006,135.300003,134.639999,135.089996,41176800,105.025826
135.100006,135.449997,134.839996,135.270004,56403700,105.16581
134.839996,135.429993,134.300003,135.110001,104071800,105.041405
135.449997,136.389999,135.399994,136.279999,59158600,105.950989
136.160004,136.710007,136.039993,136.630005,53944000,106.22316
136.520004,137.050003,136.419998,136.839996,42273000,106.386398
136.470001,136.699997,135.669998,136.410004,90500600,106.052094
137.039993,137.369995,136.100006,136.589996,86848600,106.192001
136.389999,136.880005,136.229996,136.809998,64063200,106.36306
136.839996,136.949997,136.330002,136.839996,48094500,106.386398
136.559998,137.800003,136.389999,137.470001,66219900,106.876167
137.279999,137.929993,137.220001,137.880005,53234900,107.194969
137.740005,138.410004,137.509995,138.350006,78105400,107.560364
138.660004,139,137.979996,138.779999,66843700,107.894638
138.610001,138.75,137.630005,137.910004,80238000,107.218246
137.660004,138.199997,137.399994,137.809998,49717800,107.140533
138.070007,138.259995,137.25,137.789993,71274100,107.124977
138.220001,138.309998,136.720001,136.860001,83005600,106.401939
136.509995,137.009995,136.360001,136.779999,60693100,106.339745
137.270004,137.389999,135.619995,136.539993,71346400,106.15316
136.960007,138.279999,136.949997,138.080002,63303300,107.350441
138.199997,138.979996,138,138.610001,63318900,107.762474
138,139.050003,136.860001,138.910004,87517800,107.995735
139.009995,139.139999,137.899994,138.179993,95916300,107.428169
138.139999,138.339996,137.720001,138.240005,48991500,107.474861
138.179993,139.039993,138.070007,138.580002,59398200,107.739174
138.970001,139.740005,138.119995,139.619995,96704000,108.547714
139.570007,140.449997,139.529999,140.020004,76509600,108.858673
140.440002,140.679993,139.490005,140.380005,76728800,109.138573
139.929993,140.429993,139.729996,140.419998,56353800,109.16964
140.300003,140.740005,139.940002,140.5,69174200,109.231888
140.490005,140.669998,140.289993,140.639999,51367900,109.340698
140.75,141.160004,140.5,140.919998,45505300,109.558403
140.240005,140.839996,140.199997,140.350006,30998000,109.115242
140.279999,140.350006,138.380005,138.419998,84545100,107.614738
138.240005,139.160004,138.110001,139.020004,106652900,108.081276
139.470001,140.529999,139.080002,140.470001,90034900,109.208534
140.440002,141.050003,139.759995,140.529999,83994300,109.255196
140.529999,140.660004,138.970001,140.220001,126080000,109.014168
140.25,141.550003,140.229996,141.289993,87813200,109.846062
141.559998,141.960007,141.259995,141.899994,73374400,110.320259
141.869995,142.070007,141.5,141.779999,53253200,110.227013
142.029999,142.300003,141.110001,141.160004,62857400,109.744987
141.130005,141.899994,140.779999,141.419998,79625500,109.947121
141.419998,142.089996,141.339996,141.830002,39779400,110.265877
141.690002,141.869995,140.889999,141.720001,77451600,110.180359
142.229996,142.339996,141.559998,141.869995,55520200,110.296974
141.860001,143.240005,141.839996,143.119995,64755200,111.268791
142.639999,142.889999,142.240005,142.339996,70857400,111.278961
142.539993,142.880005,141.75,141.949997,48954600,110.974052
141.550003,142.559998,141.190002,142.220001,65023600,111.185143
142.279999,142.660004,142.009995,142.139999,41469600,111.122551
142.270004,142.429993,141.320007,141.619995,48698400,110.716057
141.639999,141.649994,140.669998,140.75,62069100,110.035904
140.809998,141.610001,140.779999,141.580002,32696900,110.684776
141.869995,142.600006,141.830002,142.509995,39727100,111.411888
142.410004,142.699997,141.990005,142.210007,37288800,111.177345
142.059998,142.539993,141.429993,141.619995,45461200,110.716057
142.25,142.860001,140.570007,141.369995,94807600,110.520622
141.229996,142.050003,140.610001,141.669998,69620600,110.755142
141.330002,141.399994,140.380005,140.539993,76645300,109.871742
140.820007,141.410004,140.25,141.190002,71655000,110.379898
141.309998,141.600006,140.399994,141.070007,75680100,110.286095
140.580002,141.570007,140.300003,141.539993,72428000,110.653534
141.580002,142.619995,141.5,142.160004,54476800,111.138237
142.149994,143.240005,142.110001,143.240005,55370600,111.982559
143.070007,143.440002,142.729996,142.960007,44871300,111.763649
142.850006,143.460007,142.729996,143.020004,50241400,111.810555
143.169998,143.259995,142.309998,142.539993,68177300,111.435295
142.539993,143.100006,142.460007,142.820007,56973000,111.654213
143.070007,143.100006,141.929993,142.380005,60253600,111.310234
142.259995,143.080002,142.059998,142.800003,54064400,111.638573
142.970001,143.979996,142.910004,143.949997,55834700,112.537621
143.860001,143.919998,142.009995,142.259995,73583800,111.216415
142.570007,142.649994,141.580002,142.130005,67255600,111.114777
142.190002,142.800003,141.740005,142.050003,66114600,111.052261
142.350006,142.860001,142.059998,142.789993,70407600,111.630768
142.630005,144.130005,142.399994,143.75,91868600,112.381241
144.149994,144.660004,143.910004,144.610001,69312400,113.053604
144.729996,144.949997,144.380005,144.809998,49607000,113.209953
144.699997,144.940002,144.339996,144.850006,45705300,113.241241
144.970001,145.029999,144.330002,144.889999,57081300,113.272507
145.119995,145.360001,144.570007,145.210007,55669700,113.522705
144.779999,145.119995,144.270004,145.020004,70641000,113.374123
145.059998,145.330002,143.389999,143.940002,79084400,112.529793
143.940002,144.039993,143.190002,143.449997,65657000,112.146744
143.770004,144.899994,143.759995,144.660004,64081800,113.092674
144.800003,145.899994,144.779999,145.610001,66039400,113.835381
145.669998,145.949997,145.429993,145.800003,38715200,113.983955
145.440002,145.759995,145.229996,145.729996,39841800,113.929207
145.559998,146.199997,145,146.039993,56911800,114.171501
145.610001,146.070007,145.350006,145.979996,63971600,114.124641
146.050003,146.419998,145.169998,145.869995,79067400,114.038605
145.740005,145.789993,145.029999,145.300003,71966200,113.59301
145.830002,145.949997,144.75,145.169998,69192800,113.491379
143.880005,144.199997,139,139.5,274466500,109.058693
140.389999,141.979996,139.800003,140.929993,177536300,110.176605
139.339996,141.25,138.050003,140.509995,212828600,109.848312
140.050003,140.660004,138.660004,138.669998,162574000,108.409782
137.929993,139.580002,137.330002,137.350006,143750400,107.377892
138.779999,140.119995,137.720001,139.699997,143333300,109.215012
139.589996,140.460007,139.399994,139.559998,115144900,109.105598
140.539993,141.160004,140.070007,140.740005,117891600,110.028084
141.309998,141.419998,140.080002,140.779999,107765100,110.059357
140.419998,141.339996,140.160004,140.990005,80366900,110.223549
140.179993,140.770004,138.039993,138.25,190605200,108.081444
138.429993,139.360001,136.75,139.279999,231853800,108.886703
138.970001,139.990005,138.800003,139.470001,132435900,109.035248
139.309998,139.630005,138.119995,138.529999,121531600,108.729942
139.259995,140.330002,139.149994,140.199997,96161200,110.040672
140.080002,141.050003,139.960007,140.970001,82147400,110.64505
141.100006,143.649994,140.820007,143.289993,152368700,112.465942
143.479996,143.679993,142.789993,143.179993,118942200,112.379616
143.279999,143.809998,143.149994,143.389999,74416800,112.544464
143.5,143.649994,142.089996,143.199997,113787500,112.395317
143.119995,143.160004,142.389999,142.860001,99864600,112.128464
142.139999,142.470001,141.259995,141.820007,152907900,111.31221
142.539993,142.610001,141.190002,141.970001,139432700,111.429932
142.240005,142.839996,140.559998,142,128194100,111.453484
142.160004,142.460007,141.479996,142.160004,79416400,111.579048
142.970001,143.979996,142.910004,143.690002,82417800,112.779945
143.690002,143.949997,143.160004,143.850006,63995200,112.90551
143.669998,144.440002,143.610001,144.240005,46822800,113.211586
144.649994,144.800003,144.149994,144.440002,50967400,113.368591
144.330002,144.850006,144.270004,144.610001,56620000,113.502007
144.820007,144.860001,143.539993,144.020004,106365700,113.038933
143.740005,144.919998,143.339996,144.660004,115534400,113.541229
144.899994,145.320007,144.360001,145.320007,84287000,114.059311
145.830002,146.860001,145.820007,146.699997,83064600,115.142372
146.970001,147.399994,146.649994,147.089996,108424100,115.448547
146.600006,147.699997,146.570007,147.270004,88345300,115.589813
146.550003,147.399994,146.360001,147.229996,102947700,115.558411
148.220001,148.619995,147.039993,148.619995,124114100,116.649353
148.369995,148.729996,147.970001,148.059998,77270800,116.209816
148.229996,148.399994,147.320007,148.119995,114471000,116.256996
148.729996,149.660004,148.020004,149.479996,108418800,117.324387
149.490005,149.800003,149.100006,149.649994,88741600,117.457809
149.089996,149.740005,148.839996,149.529999,108191100,117.363632
149.639999,149.740005,148.210007,148.289993,100874100,116.390343
148.419998,149.470001,147.669998,148.669998,134342700,116.688644
148.899994,149.949997,148.75,149.539993,87129800,117.371475
149.970001,150.399994,149.729996,150.350006,86569700,118.007263
150.75,151.119995,150.220001,150.919998,96409000,118.454613
150.880005,151.199997,150.809998,150.949997,63461400,118.478165
150.580002,150.919998,150.130005,150.75,80584000,118.32119
150.639999,152.820007,150.369995,151.160004,102070100,118.64299
150.729996,151.020004,149.270004,149.580002,153617800,117.402901
149.75,150.929993,149.720001,150.860001,113408900,118.407547
150.860001,151.300003,149.789993,150.529999,108027500,118.148529
150.699997,151.660004,150.190002,150.570007,180673300,118.179947
150.800003,151.630005,150.380005,151.600006,114166500,118.988342
151.380005,151.960007,151.110001,151.300003,101132800,118.752892
152.009995,152.619995,151.809998,152.619995,99182000,119.788918
152.580002,153.229996,152.5,152.539993,174664600,119.726151
152.699997,153.160004,152.380005,152.419998,82148800,119.631935
152.949997,153.5,152.360001,152.440002,133786600,119.647652
152.529999,153.210007,150.740005,151.059998,187593000,118.564529
151.5,152.020004,151.179993,151.690002,83309200,119.058975
151.940002,152.5,151.449997,152.240005,82020000,119.490707
151.460007,153.539993,151.339996,153.479996,129013600,120.463921
153.669998,153.889999,153.119995,153.320007,114866700,120.338364
153.880005,154.399994,153.509995,154.080002,107771700,120.934868
153.539993,154.389999,153.479996,154.100006,78008800,120.950539
153.740005,153.899994,152.860001,153.490005,126917900,120.471779
152.860001,152.949997,151.75,151.839996,164096800,119.176704
151.559998,152.5,149.059998,149.100006,232414600,117.026169
149.580002,151.190002,149.089996,151.039993,175886000,118.548782
150.929993,151.949997,150.699997,151.300003,102015600,118.752892
150.669998,151.539993,149.550003,149.649994,233898000,117.457809
150.5,152.070007,149.720001,151.889999,193208200,119.215988
152.059998,153.119995,152.029999,152.860001,146396500,119.977303
153.139999,153.660004,152.929993,153.070007,154030800,120.65992
153.380005,153.389999,152.660004,152.889999,88537500,120.518036
152.550003,153.380005,152.360001,153.270004,110851700,120.817581
153.580002,153.580002,150.960007,151.139999,177119700,119.13858
151.080002,152.110001,150.25,151.979996,205262000,119.800682
151.520004,151.770004,149.850006,150.550003,204964700,118.673531
150.240005,151.25,149.020004,149.830002,232014400,118.105957
150.210007,150.460007,148.279999,148.289993,198445700,116.892044
148.130005,150.570007,148.059998,150.399994,213638000,118.555244
150.380005,151.410004,149.669998,150.380005,157705000,118.539513
150.899994,151.649994,149.149994,150.429993,199701800,118.578911
150.869995,151.919998,150.770004,151.789993,103357000,119.650955
152.179993,152.5,151.990005,152.339996,54048400,120.084473
152.399994,152.559998,151.630005,152.179993,89279000,119.958389
152.380005,153.169998,151.929993,152.979996,81109000,120.588997
153.160004,153.360001,152.619995,153.100006,72348100,120.683594
152.289993,152.610001,150.770004,150.919998,180362600,118.965164
150.75,152.050003,150.520004,151.990005,175607600,119.808609
152.369995,154.75,152.339996,154.389999,133882500,121.700478
154.570007,155.460007,154.389999,154.850006,111794300,122.063065
154.990005,155.529999,154.580002,154.830002,98378700,122.047241
154.929993,155.479996,154.679993,154.75,126201300,121.984177
154.229996,154.800003,153.300003,154.470001,237887400,121.763504
155.199997,155.529999,154.75,155.070007,145212700,122.23645
154.889999,154.990005,152.830002,153.5,245502500,120.998878
154.179993,154.720001,153.300003,153.970001,121183900,121.369339
153.119995,154.279999,150.759995,151.300003,256732400,119.264694
152.020004,152.389999,150.25,151.610001,265214500,119.509064
150.190002,150.800003,146.389999,148.020004,467592500,116.679192
148.210007,148.869995,145.050003,145.110001,422987600,114.385338
145.929993,147.809998,145.289993,147.380005,283017500,116.174698
148.330002,149.460007,145.039993,145.720001,316976700,114.866142
145.179993,147.009995,143.949997,146.429993,467670000,115.425842
146.759995,147.759995,145.259995,147.600006,294758400,116.348129
147.279999,147.580002,143.199997,143.800003,359398200,113.352684
144.210007,146.830002,142.529999,146.210007,324980000,115.252419
145.940002,149,145.229996,147.770004,232568700,116.482101
148.410004,150.589996,147.339996,149.830002,274930600,118.105957
147.429993,148.949997,145.289993,145.389999,357622100,114.606064
144.389999,146.5,143.119995,144.710007,411018400,114.070045
146.5,146.889999,145.020004,145.229996,181917200,114.479942
145.699997,146.059998,142.720001,143.009995,264134500,112.729965
142.720001,144.460007,140.619995,141.039993,323834000,111.177063
139.789993,142.940002,137,142.100006,546743700,112.012604
145.5,145.809998,141.389999,144.710007,388218100,114.070045
145.169998,145.470001,143.289993,144.639999,187320400,114.014862
144.600006,145.970001,144.139999,144.929993,157066400,114.243431
146.009995,146.800003,145.330002,146.649994,173156700,115.599289
147.339996,147.649994,145.610001,146.520004,203915300,115.496765
146.479996,148.330002,146.279999,148.330002,128901900,116.923553
147.850006,148.330002,146.729996,146.949997,113024300,115.83577
146.160004,146.25,143.460007,143.720001,219790700,113.289642
144.369995,146.740005,143.960007,146.539993,207654200,115.512543
145.449997,147.190002,145.309998,146.149994,191817300,115.205093
147.649994,148.5,146.830002,147.589996,185477500,116.340233
147.449997,149.979996,147.399994,149.080002,120062000,117.514732
148.199997,148.360001,147,147.789993,166261800,116.497879
147.949997,148.610001,147.119995,148.130005,127878400,116.76593
146.479996,146.889999,145.259995,146.070007,235447600,115.142097
146.520004,146.720001,144.330002,145.789993,192305900,114.921364
146.240005,147.699997,146.130005,147.490005,162081900,116.261421
147.289993,148.440002,146.979996,147.869995,149554600,116.560966
148.550003,149.449997,148.199997,148.910004,154079000,117.380737
147.960007,149.089996,147.740005,148.899994,121911000,117.372841
148.309998,148.649994,147.630005,148.100006,109870800,116.742279
148.830002,152.5,148.130005,152.460007,263759500,120.179077
153.410004,154.389999,152.710007,153.360001,193779900,120.888489
153.339996,153.429993,152.110001,152.279999,175186800,120.03714
152.710007,153.119995,151.740005,151.970001,141457500,120.36113
152.419998,152.820007,151.360001,151.690002,139450200,120.139366
150.809998,151.660004,150.470001,151.389999,142289900,119.901772
152.25,152.770004,151.389999,152.190002,135547000,120.53537
152.910004,153.100006,152.190002,153.089996,102713300,121.248184
152.850006,153.190002,151.979996,152.580002,133372100,120.844269
152.600006,154.75,152.5,154.300003,148162300,122.20649
154.610001,154.649994,153.809998,154.089996,112978800,122.040184
153.809998,154.410004,153.009995,153.779999,119055900,121.794662
154.110001,154.259995,153.589996,154.020004,76864400,121.984779
155.029999,156.100006,154.630005,155.850006,134579700,123.434105
155.389999,155.490005,154.770004,155.020004,71280400,122.776779
155.600006,156.5,155.029999,156.479996,94054300,123.933067
156.039993,156.440002,155.410004,156.220001,101711100,123.727135
156.929993,157.520004,154.539993,155.470001,233529100,123.133148
155.460007,156.350006,155.270004,156.330002,124546700,123.814285
156.270004,156.360001,153.940002,155.009995,161151900,122.768791
154.410004,154.520004,153.470001,153.779999,166525700,121.794662
154.979996,155.089996,152.470001,154.25,216687300,122.166924
153.449997,154.190002,153.080002,153.690002,148367500,121.723381
153.089996,156.479996,149.660004,149.669998,297169900,118.539574
148.860001,150.759995,148.660004,150.539993,261989800,119.228607
151.460007,151.949997,150.25,151.759995,180085100,120.194794
151.210007,151.740005,148.839996,151.479996,326694200,119.973045
151.649994,152.289993,149.880005,151.839996,237374500,120.258163
153.059998,153.619995,151.899994,153.619995,176484000,121.667923
153.929993,154.440002,153.550003,154.130005,106841000,122.071884
153.449997,153.75,152.869995,153.059998,132981600,121.224388
153.979996,155.270004,152.839996,154.649994,220954400,122.483704
153.289993,153.410004,150.589996,151.029999,333040800,119.616638
151.529999,152,149.210007,151.199997,331228200,119.751312
149.639999,151.160004,148.970001,150.050003,226841000,118.840508
150.860001,152.110001,149.899994,152.070007,177800500,120.440361
150.440002,151.130005,147.550003,147.910004,306639700,117.14563
147.990005,148.399994,145.070007,147.160004,374509900,116.551582
145.690002,147.539993,144.889999,145.139999,277745100,114.951683
145.210007,146.610001,143.699997,143.699997,243087800,113.811218
145.369995,148.309998,145.220001,148.080002,191117400,117.280266
149.220001,149.399994,146.779999,147.669998,230558800,116.955467
146.570007,147.490005,144.520004,145.539993,263111100,115.26857
146.309998,146.470001,144.570007,145.789993,308770600,115.466537
145.279999,145.360001,143.190002,143.759995,267746000,113.858742
144.020004,145.529999,142.110001,144.639999,414767500,114.55574
143.080002,143.910004,141.669998,141.679993,259012400,112.21138
143.070007,144.339996,142.699997,144.130005,77688400,114.151817
144.429993,144.880005,140.660004,140.949997,214232000,111.633247
141.740005,143.229996,140.949997,142.570007,293897900,112.916275
144.190002,147.470001,144.139999,147.130005,258596900,116.527855
146.619995,147.720001,146.100006,147.179993,199409900,116.567421
149.039993,149.869995,147.330002,148.660004,222908000,117.739594
148.190002,148.449997,147.289993,147.679993,146430400,116.963402
146.660004,147.539993,146.309998,146.360001,136533900,115.917992
147.929993,149.199997,147.830002,148.809998,171130000,117.858414
148.630005,151.210007,148.570007,150.940002,154457400,119.545349
151.419998,151.5,150.550003,150.910004,148980100,119.521645
151.279999,152.25,150.860001,152.080002,123914300,120.448219
152.139999,152.889999,147.830002,147.910004,250346400,117.14563
151.059998,151.770004,147.199997,149.369995,322435600,118.301941
148.320007,149.389999,147.300003,149.059998,237551300,118.056389
147.929993,149.100006,147.100006,147.169998,159152900,116.559486
146.610001,146.869995,144.860001,145.070007,177269400,114.896301
146.100006,146.479996,143.960007,145.880005,245569300,115.537811
145.940002,146.889999,144.940002,145.880005,198917200,115.537811
146.839996,146.860001,145.179993,146.800003,214813800,116.266457
147.369995,148.419998,147.089996,148.130005,146084400,117.94252
148.820007,149.479996,148.479996,149.229996,45601400,118.818314
148.649994,149.679993,148.5,149.550003,67093100,119.07312
149.020004,149.029999,147.320007,147.669998,122981700,117.576202
148.539993,148.610001,146.899994,147.300003,116398100,117.281654
147.100006,147.610001,146.059998,146.210007,108126800,116.413773
146.529999,146.990005,143.880005,144.929993,204935600,115.394623
144.910004,145.490005,144.070007,144.860001,125133300,115.338898
143.339996,143.440002,140.910004,141.309998,232330900,112.512344
141.809998,142.229996,140.100006,141.190002,234991000,112.416801
142.080002,142.899994,138.440002,138.910004,326365700,110.60144
139.089996,140.789993,137.699997,140.369995,301824900,111.763863
139.679993,142.800003,139.369995,141.289993,335701200,112.496391
140.779999,141.899994,139,140.149994,267076600,111.588753
141.160004,141.860001,140.399994,141.279999,170365500,112.488449
139.789993,141.490005,137.899994,138.169998,239940100,110.012245
137.360001,139.119995,136.279999,136.979996,378802600,109.064751
137.809998,137.880005,132.929993,133.429993,397892600,106.238182
134.740005,135.020004,131.100006,132.059998,348561500,105.147377
127.209999,132.429993,126,130.720001,435923700,104.08049
127.089996,134.190002,126.839996,133.860001,511913000,106.580589
134.479996,135.460007,133.309998,134.990005,259949300,107.480324
136.509995,136.759995,132.600006,133.039993,269603900,105.927673
133.259995,135.520004,132.059998,135.240005,217934600,107.679375
136.100006,136.449997,134.880005,135.910004,168968300,108.21286
135.580002,138.539993,134.600006,134.910004,334939200,107.416611
133.399994,138.539993,133.199997,137.369995,343680800,109.375267
137.940002,139.610001,137.520004,139.580002,206843600,111.134903
139.210007,139.300003,137.639999,137.820007,124694300,109.733604
135.940002,136.25,133.669998,134.130005,286882500,106.795578
134.580002,135.25,132.410004,133.050003,250792900,105.935661
131.800003,134.789993,131.729996,133.929993,297368100,106.636345
133.089996,134.220001,132.100006,133.070007,221643500,105.951576
133.100006,134.229996,132.039993,133.75,188576300,106.492981
134.910004,136.309998,133.979996,134.990005,256654400,107.480324
136.009995,137.059998,135.139999,136.369995,181967800,108.579071
136.949997,137,134.789993,135.169998,215207200,107.623619
134.5,135.220001,133.910004,135.139999,154110300,107.59977
136.720001,136.889999,134.610001,135.520004,145190000,107.902283
133.990005,136.550003,133.759995,135.919998,220085700,108.220764
136.660004,137.009995,134.070007,134.789993,201051200,107.321014
134.970001,135.850006,132.860001,135.619995,205491000,107.981926
135.539993,137.649994,134.779999,137.330002,190107000,109.343437
136.75,138.949997,136.5,138.360001,212420700,110.163521
137.559998,139.139999,137.410004,138.220001,168395800,110.052055
137.240005,137.960007,136.550003,136.869995,170831100,108.977165
135.600006,135.679993,132.779999,133.820007,252715200,106.548737
133.139999,133.809998,132.240005,133.5,189483500,106.293945
132.229996,133.399994,130.990005,132.990005,282513100,105.887909
133.419998,134.770004,132.339996,133.830002,270681400,106.556725
132.979996,133.220001,130.550003,131.059998,247911700,104.351212
129.770004,131.740005,128.580002,129.710007,326434600,103.276306
129.839996,129.929993,127.589996,128,235683600,101.91481
130.720001,132.720001,128.949997,132.600006,341440600,105.57737
132.740005,133.770004,131.160004,131.360001,229161100,104.590065
129.610001,132.639999,128.600006,131.649994,351504200,104.820976
132.770004,132.809998,127.779999,129.610001,484687800,103.196701
126.57,129.259995,126.07,128.300003,405311100,102.153679
130.619995,133.690002,129.979996,133.630005,334416600,106.397469
134.139999,134.649994,130.039993,130.320007,345971600,103.762016
130.050003,132.910004,129.259995,132.080002,245320700,105.683952
133.309998,135.809998,133.240005,134.720001,208977300,107.796364
134.860001,135.550003,133.770004,134.850006,192947200,107.900383
134.460007,135.089996,133.110001,133.199997,196934300,106.580101
134.199997,134.440002,132.360001,132.779999,225153200,106.244072
132.990005,133.360001,131.059998,131.509995,180896100,105.22789
131.289993,132.729996,131.089996,131.970001,166692100,105.59597
133.610001,136.839996,133.509995,136.610001,254547300,109.308662
137.050003,137.669998,135.979996,136.699997,210910800,109.380646
135.960007,137.440002,135.710007,137.039993,175884800,109.652718
137.119995,137.960007,136.119995,136.889999,204446800,109.532692
137.869995,138.570007,136.740005,136.960007,154245500,109.588722
136.190002,136.919998,135.949997,136.820007,148937300,109.476677
136.610001,136.800003,134.889999,135.830002,195610600,108.684532
135.419998,136.669998,134.899994,136.020004,192967800,108.836563
134.490005,135.119995,133.009995,133.380005,222973300,106.724182
133.190002,133.539993,132.550003,132.929993,160522000,106.364082
133.580002,133.690002,132.330002,133.240005,172389200,106.612137
134.539993,136.910004,134.520004,136.850006,189268900,109.500671
136.020004,137.25,135.660004,137.050003,179665700,109.66069
138.940002,139.559998,138.259995,138.479996,218530600,110.804947
138.229996,138.979996,137.850006,138.550003,118587400,110.860916
138.190002,138.309998,136.899994,137.940002,162166000,110.372833
138.089996,138.779999,137.119995,137.720001,193309000,110.196785
138.080002,139.740005,137.039993,138.320007,229381300,110.676933
139.399994,139.889999,137.910004,139.600006,190788100,111.701118
139.880005,140.25,139.380005,139.630005,105610200,111.72509
139.389999,139.729996,138.610001,139.080002,125514100,111.285042
139.289993,140.589996,138.259995,138.259995,208395900,110.628899
138.380005,141.119995,138.270004,141.119995,187279500,112.917305
142.339996,142.369995,140.559998,141.509995,181585500,113.229355
141.050003,141.610001,140.410004,140.830002,118504500,112.685303
140.020004,142.199997,139.690002,142.050003,179339800,113.661438
141.889999,142.039993,139.130005,139.520004,199267300,111.637085
139.740005,140.320007,138.979996,139.160004,178321200,111.349022
138.600006,139.389999,138.449997,138.899994,152588200,111.141029
139.25,140.559998,138.729996,140.460007,147865900,112.389229
140.800003,140.889999,139.729996,140.479996,159132200,112.405212
141.070007,142.199997,140.460007,140.770004,181910800,112.637299
141.039993,142.630005,140.830002,142.529999,166927000,114.04554
142.860001,142.869995,141.610001,142.660004,204236800,114.149536
142.809998,144.300003,142.300003,143.050003,165664400,114.461647
142.270004,142.339996,141,141.889999,178552100,113.533386
141.809998,142.119995,139,139.490005,252724800,111.613037
139.429993,140.169998,139,139.509995,170820400,111.629082
139.050003,139.660004,137.520004,137.639999,181376400,110.13279
137.800003,139,137.529999,138.660004,168322900,110.948914
